vaga_id,codigo_candidato,tech_overlap_count,cand_has_sap,is_sap_vaga,sap_pair,ingles_ok,espanhol_ok,vaga_ing_rank,cand_ing_rank,vaga_esp_rank,cand_esp_rank,vaga_sen_rank,cand_sen_rank,senioridade_gap,senioridade_ok,days_update,situacao_ord,len_cv_bin,ok_eng_sen,len_cv_pt_z
11165,21676,1,1,0,0,0,0,5,0,6,0,0,0,0,1,2,2,2,0,-0.22505201
11167,17787,1,1,0,0,0,0,5,0,6,0,0,0,0,1,0,2,3,0,1.828237
11168,42440,1,1,0,0,0,0,5,0,6,0,0,0,0,1,1,2,3,0,0.47522855
11168,42351,0,0,0,0,0,0,5,0,6,0,0,0,0,1,0,2,0,0,-0.8961187
11168,42350,1,1,0,0,0,0,5,0,6,0,0,0,0,1,0,2,2,0,0.076682754
11169,42329,1,1,0,0,0,0,5,0,1,0,0,0,0,1,0,2,3,0,6.025869
11170,42406,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,1,0,-0.30821568
11170,42405,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,2,2,0,-0.028657867
11170,42400,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.68010646
11170,42369,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.7777704
11170,42368,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,1,0,-0.6052592
11170,42357,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.2971272
11170,42355,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.58862644
11170,42354,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.76113766
11170,42352,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,1,0,-0.6112299
11170,42348,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.5487505
11170,42345,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.39223227
11170,42343,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,2,0,0.12722066
11170,39037,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,3,0,2.3549402
11170,38223,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.33700308
11170,38151,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,1,0,-0.295208
11170,34034,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,1,0,-0.6165609
11170,32491,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
11170,25562,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,2,2,0,-0.1670507
11172,42423,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0.4421763
11172,25395,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0.5871796
11173,21961,2,1,0,0,0,1,6,0,0,0,0,0,0,1,14,2,3,0,2.8549883
11174,42375,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,-0.23272866
11174,42365,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,3,1,1.6695864
11174,42362,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,2,1,0.25196612
11176,42493,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,2,0,-0.18624231
11176,38534,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.76732165
11176,23449,0,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,0.68441707
11177,42450,0,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,2,0,0.3639172
11177,22151,0,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,2,0,-0.03206971
11178,42457,1,1,0,0,0,1,3,0,0,0,0,0,0,1,1,2,3,0,1.4949428
11178,42431,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,2,3,0,0.91066486
11178,42430,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,2,3,0,0.4722432
11178,42429,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,2,0,0.15941992
11178,42428,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,2,2,0,0.05322634
11178,42427,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,3,0,0.3873736
11178,42422,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,3,0,0.5112661
11178,42419,0,1,0,0,1,1,3,5,0,0,0,0,0,1,0,2,3,1,0.7488156
11178,42418,1,0,0,0,1,1,3,3,0,3,0,0,0,1,2,2,3,1,0.5829148
11178,42211,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,2,0,0.14513282
11178,42183,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,2,2,0,-0.18986739
11178,42182,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,3,0,0.584834
11178,42179,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,2,3,0,0.6912408
11178,42121,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,2,3,0,0.860127
11178,41290,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,2,3,0,0.67951256
11178,39967,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,0,0,-0.9057145
11178,39392,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,3,0,0.45518395
11178,38272,1,1,0,0,0,1,3,0,0,0,0,0,0,1,0,2,3,0,3.3106825
11178,37936,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,2,2,0,0.19780314
11178,35868,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,2,3,0,1.2371355
11178,33524,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,1,0,-0.24445687
11178,33284,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,2,0,0.2656135
11178,32304,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,2,3,0,0.5080675
11178,31366,0,0,0,0,1,1,3,5,0,1,0,0,0,1,0,2,2,1,0.24322328
11178,26086,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,2,0,-0.17067578
11179,42475,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.70484227
11179,42472,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.8376909
11179,42471,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.8204184
11179,42470,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.8585884
11179,42469,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.8010136
11179,42467,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.6958862
11179,42447,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.53872824
11179,42446,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.6182668
11179,42445,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.5835087
11179,42444,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,2,0,0,-0.8485661
11179,42443,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.8302275
11179,42442,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.83086723
11179,42441,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,2,0,0,-0.83577174
11179,42439,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,1,0,-0.6444953
11179,42438,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.5402209
11179,42437,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.28411955
11179,42436,0,0,0,0,0,0,1,0,1,0,0,0,0,1,22,5,1,0,-0.47241056
11179,42435,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.47880778
11179,42434,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,1,0,-0.6391643
11179,42433,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.5133527
11179,42426,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.4822196
11180,42778,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
11180,42777,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
11180,42776,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
11180,42775,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
11180,42774,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
11180,42773,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
11180,42513,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,2,0,-0.21630917
11180,42454,1,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,2,0,0.020813841
11180,42451,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,1,0,-0.34702536
11180,42067,1,0,0,0,0,0,6,0,1,0,0,3,3,1,0,2,2,0,-0.01543698
11180,38534,1,0,0,0,0,0,6,0,1,0,0,0,0,1,1,2,0,0,-0.76732165
11180,38526,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,2,0,0.36306423
11180,36921,1,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,1,0,-0.3062965
11180,27567,1,0,0,0,0,1,6,5,1,1,0,3,3,1,0,2,1,0,-0.49117568
11180,25893,1,0,0,0,0,0,6,0,1,0,0,3,3,1,0,2,1,0,-0.37815842
11180,25094,1,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,1,0,-0.5257206
11180,25053,1,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,0.6950791
11180,23037,1,1,0,0,0,0,6,0,1,0,0,3,3,1,0,2,3,0,0.39547673
11180,20578,1,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,0.97186476
11180,19818,1,0,0,0,0,1,6,3,1,1,0,3,3,1,0,2,2,0,0.14214747
11180,13681,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.9063542
11181,42479,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,2,3,1,1.4535742
11181,42476,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,0.12572798
11181,42459,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,-0.09625499
11184,42455,2,1,0,0,0,1,6,5,0,1,0,0,0,1,16,4,1,0,-0.2568248
11184,42452,2,1,0,0,0,1,6,0,0,0,0,0,0,1,0,2,3,0,3.5130472
11184,29756,2,1,0,0,1,1,6,6,0,6,0,0,0,1,0,2,2,1,-0.010745698
11184,11007,2,1,0,0,0,1,6,0,0,0,0,0,0,1,0,2,3,0,4.6888533
11184,137,1,1,0,0,0,1,6,0,0,0,0,0,0,1,0,2,1,0,-0.55301535
11186,42425,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,1.0942646
11186,41151,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,2,0,0.09118308
11186,38783,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.7622039
11186,38666,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.73917395
11186,35425,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,0.5807824
11186,25252,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,0.5600981
11186,24330,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,1.1175078
11186,11516,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.9063542
11186,11007,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,4.6888533
11186,10723,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,2.9149086
11186,131,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,1.1040736
11187,20896,1,1,0,0,1,0,1,3,1,0,0,0,0,1,0,2,2,1,-0.111181796
11187,17115,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0.80660367
11187,15114,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.39265874
11187,2602,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,3.0115066
11188,42512,2,1,0,0,0,0,6,0,1,0,0,0,0,1,15,4,3,0,3.2601445
11188,21598,2,1,0,0,0,0,6,0,1,0,0,0,0,1,14,3,2,0,0.23085536
11189,42551,2,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,2,0,-0.17941864
11189,37959,2,1,0,0,0,0,6,0,1,0,0,3,3,1,0,2,3,0,1.8084058
11189,33896,2,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,1.1648471
11189,28415,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,0.5537009
11189,17745,1,1,0,0,0,0,6,0,1,0,0,0,0,1,52,5,1,0,-0.34425324
11189,14505,2,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,1.2541947
11189,7844,2,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,0.7869856
11189,3185,2,1,0,0,0,1,6,5,1,5,0,0,0,1,0,2,2,0,0.32318833
11189,414,1,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.9063542
11190,42461,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,-0.114806876
11190,38068,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.29418766
11191,42648,0,0,0,0,1,1,0,0,0,0,0,1,1,1,14,5,0,1,-0.75410074
11191,42631,0,0,0,0,1,1,0,0,0,0,0,1,1,1,4,4,1,1,-0.5560007
11192,42486,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,2,3,0,1.5446278
11192,41297,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,2,3,0,1.2303118
11193,42500,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,2,0,0.26284137
11193,42169,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,0.62833494
11193,29756,1,1,0,0,1,1,6,6,1,6,0,0,0,1,13,3,2,1,-0.010745698
11193,24289,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,2,0,0.05450578
11193,22411,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
11193,20896,1,1,0,0,0,0,6,3,1,0,0,0,0,1,4,4,2,0,-0.111181796
11193,14822,1,1,0,0,0,1,6,5,1,3,0,0,0,1,0,2,2,0,0.29290822
11193,11007,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,4.6888533
11194,42588,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,2,0,-0.004988214
11194,42512,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,3.2601445
11194,41297,1,1,0,0,0,0,6,0,1,0,0,0,0,1,8,2,3,0,1.2303118
11194,24864,1,1,0,0,0,0,6,0,1,0,0,0,0,1,3,2,2,0,0.21251671
11194,20918,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,0.68569654
11194,15912,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,0.85948724
11194,14505,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,4,3,0,1.2541947
11194,3185,1,1,0,0,0,1,6,5,1,5,0,0,0,1,10,4,2,0,0.32318833
11195,42653,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,3,1,2.0623748
11195,42644,0,0,0,0,1,1,0,0,0,0,0,0,0,1,8,5,2,1,0.08009459
11195,42641,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,-0.03313591
11195,42636,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,0.20974459
11195,42635,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4,1,1,-0.36237866
11195,42602,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,4,2,1,-0.15788138
11195,42473,0,0,0,0,1,1,0,0,0,0,0,0,0,1,11,4,3,1,0.44281605
11195,28132,0,0,0,0,1,1,0,0,0,0,0,0,0,1,11,4,2,1,0.22104631
11195,2747,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,-0.9063542
11195,1662,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,4,3,1,1.5940994
11196,41271,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,-0.9063542
11196,29143,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,-0.17920539
11197,42500,2,1,0,0,0,0,5,0,1,0,0,0,0,1,0,2,2,0,0.26284137
11197,42169,2,1,0,0,0,0,5,0,1,0,0,0,0,1,1,4,3,0,0.62833494
11197,41517,1,1,0,0,0,0,5,0,1,0,0,0,0,1,0,2,2,0,0.06005002
11197,29756,2,1,0,0,1,1,5,6,1,6,0,0,0,1,0,2,2,1,-0.010745698
11197,26890,2,1,0,0,0,0,5,0,1,0,0,0,0,1,0,2,3,0,3.169944
11197,23892,2,1,0,0,1,0,5,5,1,0,0,0,0,1,0,2,2,1,0.045123216
11197,16042,2,1,0,0,0,0,5,0,1,0,0,0,0,1,0,2,3,0,1.7695961
11197,15114,2,1,0,0,0,0,5,0,1,0,0,0,0,1,0,2,1,0,-0.39265874
11197,13062,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,2,0,0,-0.9063542
11198,41309,3,1,0,0,0,0,5,0,1,0,0,0,0,1,0,2,3,0,3.4836202
11198,39584,3,1,0,0,0,0,5,0,1,0,0,3,3,1,0,2,2,0,0.30058488
11198,31127,3,1,0,0,1,1,5,6,1,3,0,0,0,1,0,2,3,1,0.41722724
11198,30672,3,1,0,0,1,1,5,6,1,3,0,0,0,1,3,4,3,1,4.100524
11198,29301,3,1,0,0,0,0,5,0,1,0,0,0,0,1,54,5,3,0,1.0085421
11198,23319,2,1,0,0,0,0,5,0,1,0,0,0,0,1,0,2,2,0,-0.10243895
11198,18742,3,1,0,0,0,0,5,0,1,0,0,0,0,1,0,2,1,0,-0.26023665
11198,17745,2,1,0,0,0,0,5,0,1,0,0,0,0,1,3,4,1,0,-0.34425324
11199,38017,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.51058054
11199,29671,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.5841484
11199,15013,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.29072997
11199,14956,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.54683137
11199,12383,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.9063542
11199,131,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,1.1040736
11200,42309,1,1,0,0,0,0,5,0,1,0,0,0,0,1,0,2,3,0,3.5401287
11200,11046,1,1,0,0,0,0,5,0,1,0,0,0,0,1,0,2,3,0,1.5134947
11201,40055,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,2,2,0,0.07689599
11201,25893,0,0,0,0,0,0,5,0,1,0,0,3,3,1,0,2,1,0,-0.37815842
11201,19818,0,0,0,0,0,1,5,3,1,1,0,3,3,1,0,2,2,0,0.14214747
11201,13337,0,0,0,0,0,0,5,0,1,0,0,3,3,1,0,2,0,0,-0.9063542
11202,42538,3,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,1,0,-0.36920235
11202,42537,2,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,1,0,-0.3380693
11202,42532,2,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,0.31679112
11202,42531,3,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,1,0,-0.55450803
11202,42530,3,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,1,0,-0.53403693
11202,42492,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,0,0,-0.80975646
11202,42489,1,1,0,0,0,1,5,0,0,0,0,3,3,1,0,2,1,0,-0.5818027
11202,40619,2,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,1,0,-0.31674528
11202,31925,2,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,3,0,0.53856087
11202,28978,2,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,1,0,-0.6470542
11202,24103,1,0,0,0,1,1,5,5,0,0,0,3,3,1,0,2,1,1,-0.4822196
11202,20708,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,-0.04699652
11202,19659,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,0,0,-0.8935598
11202,19410,3,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,3,0,0.5935768
11202,2367,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,2,2,0,-0.11928492
11203,43006,1,1,0,0,0,0,6,1,1,0,0,0,0,1,0,2,3,0,0.42575684
11203,42875,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
11203,42524,1,1,0,0,0,0,6,0,1,0,0,0,0,1,0,2,3,0,0.3952635
11203,42495,1,1,0,0,0,0,6,0,1,0,0,3,3,1,0,2,1,0,-0.34531945
11203,42494,0,0,0,0,0,0,6,0,1,0,0,3,3,1,0,2,1,0,-0.6125093
11203,42490,1,1,0,0,0,0,6,0,1,0,0,3,3,1,0,2,1,0,-0.3977765
11203,42489,1,1,0,0,0,0,6,0,1,0,0,3,3,1,0,2,1,0,-0.5818027
11203,42488,1,1,0,0,0,0,6,0,1,0,0,3,3,1,0,2,2,0,-0.12930721
11203,42487,1,1,0,0,0,0,6,0,1,0,0,3,3,1,0,2,1,0,-0.65110576
11203,38897,1,1,0,0,0,0,6,0,1,0,0,0,0,1,1,2,0,0,-0.7671084
11203,32513,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
11204,44078,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
11204,43935,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.9057145
11204,42584,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,2,2,1,0.045549694
11204,42555,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.29759952
11204,39102,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,-0.018209102
11204,14762,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.05450578
11205,42498,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,2,3,1,0.90320146
11205,34181,1,1,0,0,1,1,1,3,1,1,0,0,0,1,0,2,3,1,0.6055183
11206,42647,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,1,-0.38412914
11206,42476,1,1,0,0,1,1,0,0,0,0,0,0,0,1,8,4,2,1,0.12572798
11206,42459,0,0,0,0,1,1,0,0,0,0,0,0,0,1,8,4,2,1,-0.09625499
11207,31587,1,1,0,0,1,1,1,3,1,1,0,0,0,1,0,2,3,1,1.0588667
11208,11046,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,1.5134947
11211,23804,1,1,0,0,1,1,1,5,1,1,0,0,0,1,0,2,2,1,0.26902536
11214,25099,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.28054032
11218,42498,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,2,3,1,0.90320146
11219,42525,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,1.2706141
11219,41260,1,1,0,0,1,1,1,3,1,5,0,0,0,1,0,2,3,1,4.17068
11219,39541,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,2.0286827
11219,37955,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,-0.0071206153
11219,30672,1,1,0,0,1,1,1,6,1,3,0,0,0,1,0,2,3,1,4.100524
11219,29347,1,1,0,0,1,1,1,3,1,3,0,0,0,1,0,2,3,1,1.3266964
11219,29301,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,1.0085421
11219,16081,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0.42469063
11219,12127,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,-0.9063542
11219,11361,1,1,0,0,1,0,1,5,1,0,0,0,0,1,0,2,3,1,0.4037931
11219,3185,1,1,0,0,1,1,1,5,1,5,0,0,0,1,0,2,2,1,0.32318833
11220,42500,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.26284137
11220,20896,1,1,0,0,1,0,1,3,1,0,0,0,0,1,0,2,2,1,-0.111181796
11221,42663,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.16645685
11221,42567,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.6444953
11221,42566,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.25021437
11221,42564,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,1,0,-0.46473393
11221,42563,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13,2,2,0,0.3065556
11221,42562,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13,3,1,0,-0.5585596
11221,42560,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,1.0885072
11221,42558,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.026997805
11221,42557,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.26919273
11221,42556,0,0,0,0,0,0,1,0,1,0,0,0,0,1,25,3,2,0,0.02017412
11221,42554,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.27030477
11221,42553,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.23128185
11221,42552,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.3404149
11221,42549,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0.6584018
11221,42545,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.36493754
11221,42544,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.254525
11221,42542,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.5470446
11221,42539,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.42208588
11221,42529,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.5199631
11221,42527,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.31273958
11221,42520,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0.48738322
11221,42519,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0.75905114
11221,42518,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,-0.66837823
11221,42517,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0.54026675
11221,42516,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0.09374196
11222,38584,1,1,0,0,0,0,1,0,1,0,0,3,3,1,29,5,2,0,-0.18325695
11223,42418,0,0,0,0,1,1,1,3,1,3,0,0,0,1,0,2,3,1,0.5829148
11223,35868,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,5,3,0,1.2371355
11223,28748,0,0,0,0,1,1,1,5,1,6,0,0,0,1,0,2,3,1,3.33947
11224,42692,2,0,0,0,0,0,6,0,1,0,0,0,0,1,0,2,2,0,0.06431483
11224,42686,2,0,0,0,0,0,6,0,1,0,0,0,0,1,6,2,2,0,-0.15489602
